ID,Name,Address,Latitude,Longitude,Opening Hours,Types,Rating,User Ratings Total,Stay Time,Delay Time,Cost,Period
ChIJ_ZnpIjMYQjERA9TfxGiIYD8,Nhà Hàng Lê Ben,"126 Yên Bái, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0648101,108.2222519,,"['restaurant', 'food']",,,45,30,300000,"[‘Noon’, ‘Evening’]"
ChIJ_d6A7E8XQjERSP_olhmXg6o,Galina Mud Bath & Spa Da Nang,"254 Võ Nguyên Giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0597734,108.2463747,,['beauty_salon'],2.5,2,60,30,600000,"[‘Afternoon’, ‘Evening’]"
ChIJ_db_J8YZQjERA3ZgbpTXKJc,Banh Ca Soc Nau,"467 Hoàng Diệu, Bình Thuận, Hải Châu, Đà Nẵng 550000, Vietnam",16.0530367,108.2177356,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['food'],4.2,64,15,15,15000,[‘Evening’]
ChIJ_ws7qWb3QTERKF5_i9GOiAk,Hoa Phu Thanh Tourism,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.9567747,107.9911844,"['Monday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20095:00\u202fPM']","['rv_park', 'cafe', 'restaurant', 'food']",4.3,270,120,30,1200000,"[‘Morning’,’Noon’ ‘Afternoon’]"
ChIJaUDBNkwYQjERNButpWQvSN4,Ẩm thực Trần,"300 Hải Phòng, Chính Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0691882,108.2050687,"['Monday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:30\u202fPM']","['restaurant', 'food']",4.2,63,45,40,300000,"[‘Noon’, ‘Evening’]"
ChIJaa7lANcXQjERmT3kgV5U7uA,Dong Dinh Art Museum,"472G+HC8, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1014105,108.2760874,"['Monday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20095:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20095:00\u202fPM']","['tourist_attraction', 'museum']",4.1,363,45,30,20000,"[‘Morning’, ’Afternoon’]"
ChIJb7mLMCQfQjERjYQ7zrWaC88,Cafe New Life 424,"424 Âu Cơ, Hoà Khánh Bắc, Liên Chiểu, Đà Nẵng, Vietnam",16.0788079,108.1275156,,['cafe'],4,32,30,30,30000,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJcS1UmjQYQjER1fpZXq5x4Ds,Mỳ Quảng Bà Mua,"19-21 Trần Bình Trọng, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0659789,108.2191595,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']","['restaurant', 'food']",3.9,806,45,30,100000,"[‘Noon’, ‘Evening’]"
ChIJcVJkUPcXQjERsA8_dfySw5E,3D Museum Art in paradise Da Nang,"Lô 10, Trần Nhân Tông, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.0954282,108.2431088,"['Monday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u20095:30\u202fPM']","['tourist_attraction', 'museum']",4.3,1993,45,30,100000,"[‘Morning’, ‘Afternoon’]"
ChIJcX5KWskZQjERBp15jBCWYKg,Samdi,"292 Phan Châu Trinh, Bình Hiên, Hải Châu, Đà Nẵng 550000, Vietnam",16.0581999,108.2189718,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",['lodging'],4.3,28,60,30,300000,[‘Noon’]
ChIJcw0FdkgYQjERhr14f9cMXK0,Nội Hà Church,"40 Đinh Tiên Hoàng, Thanh Bình, Hải Châu, Đà Nẵng 550000, Vietnam",16.0754663,108.2110062,,"['church', 'place_of_worship']",4.5,31,30,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’]"
ChIJdw_0FdkXQjER7aGIqdQu3T0,Bãi Cháy,"4729+9GF, Hoàng Sa, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1009412,108.2687841,,"['campground', 'park']",4.5,114,45,30,20000,[‘Afternoon’]
ChIJla9Qmm31QTEREtd_wbGZx5I,Khu Vườn Bí Mật,"thôn 1, Hòa Vang, Đà Nẵng 550000, Vietnam",16.05801,108.0383034,,"['point_of_interest', 'food']",5,5,300,480,500000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJlxRKXssZQjEROxB3Oo9dNBQ,Nhà Hàng Ecstasy,"164, 166-168 Phan Châu Trinh, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0623347,108.2196561,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['restaurant', 'food']",4,283,60,30,300000,"[‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJm5IjbjgYQjERmnHlK86M8Ck,Craft Coffee & Milk Tea,"144 Lý Tự Trọng, Thuận Phước, Hải Châu, Đà Nẵng 550000, Vietnam",16.0774965,108.2154529,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",4,3,60,30,40000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJmQIVarkZQjERCXhGCWqmTuA,Nhà Hàng Không Gian VIP,"34 Nguyễn Hữu Thọ, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0492669,108.207966,"['Monday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u200911:00\u202fPM']","['restaurant', 'food']",3.8,255,60,30,500000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJm_FG-i4jQjERPKlZlox3Tl8,Bãi Yên Ngựa,"46XP+535, Thọ Quang, Sơn Trà, Da Nang, Vietnam",16.1478869,108.2352196,,['tourist_attraction'],4.4,10,180,60,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJmyveeQUZQjER2rhwWU1I8KU,May Coffee,"414 Hà Huy Tập, Hòa Khê, Thanh Khê, Đà Nẵng 55000, Vietnam",16.0570748,108.1810488,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",4.4,32,60,30,40000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJn4eyFc_IahERHQ0fxga6zsI,Music tea room Le PARIS,"36 Đ. Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0740771,108.2235061,"['Monday: 6:00\u2009–\u200911:30\u202fPM', 'Tuesday: 6:00\u2009–\u200911:30\u202fPM', 'Wednesday: 6:00\u2009–\u200911:30\u202fPM', 'Thursday: 6:00\u2009–\u200911:30\u202fPM', 'Friday: 6:00\u2009–\u200911:30\u202fPM', 'Saturday: 6:00\u2009–\u200911:30\u202fPM', 'Sunday: 6:00\u2009–\u200911:30\u202fPM']","['bar', 'cafe', 'food']",4.1,107,90,30,145000,[‘Evening’]
ChIJnwKLiE4YQjERMVI0qrqKg1c,Nhà Thờ Giáo Xứ Tam Tòa,"274 Trần Cao Vân, Tam Thuận, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0717158,108.2037948,"['Monday: 5:30\u2009–\u20096:30\u202fPM', 'Tuesday: 5:30\u2009–\u20096:30\u202fPM', 'Wednesday: 5:30\u2009–\u20096:30\u202fPM', 'Thursday: 5:30\u2009–\u20096:30\u202fPM', 'Friday: 5:30\u2009–\u20096:30\u202fPM', 'Saturday: 5:30\u2009–\u20096:30\u202fPM', 'Sunday: 5:00\u2009–\u20096:00\u202fAM, 7:30\u2009–\u20098:30\u202fAM, 5:00\u2009–\u20096:00\u202fPM']","['tourist_attraction', 'church', 'place_of_worship']",4.5,175,45,30,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJnzfX91EYQjERpTGmniqxHlw,Cà phê phương nguyên,"67 Tôn Thất Đạm, Xuân Hà, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0714504,108.2013397,"['Monday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20095:30\u202fPM']","['cafe', 'food']",4.5,10,60,30,30000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJo00V_qQbQjERtdgbZSvReKQ,làng Cẩm Nê,"làng Cẩm Nê, Hòa Tiến, Hòa Vang, Đà Nẵng, Vietnam",15.9867387,108.1762217,,"['neighborhood', 'political']",,,45,30,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJo8fznMYZQjERNtNTUT-ZJyk,Ho Chi Minh Museum,"26X9+F2G, Duy Tân, Hoà Cường Bắc, Hải Châu, Đà Nẵng 550000, Vietnam",16.0486814,108.217581,"['Monday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u20094:30\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u20094:30\u202fPM']","['tourist_attraction', 'museum']",4.2,926,90,30,70000,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJo9DC-8UZQjERPRgnb7gc2fI,Cơm gà Lan,"520 Trưng Nữ Vương, Hòa Thuận Đông, Hải Châu, Đà Nẵng 550000, Vietnam",16.0487675,108.2132138,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['restaurant', 'food']",4.3,198,30,15,30000,[‘Noon’]
ChIJoaQC8bAZQjERtff9xIGh-wg,CaravanCafe,"7 Nguyễn Phi Khanh, Hòa Thuận Nam, Hải Châu, Đà Nẵng 550000, Vietnam",16.0559172,108.2058502,"['Monday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Tuesday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Wednesday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Thursday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Friday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Saturday: 6:30\u202fAM\u2009–\u20096:00\u202fPM', 'Sunday: 6:30\u202fAM\u2009–\u20096:00\u202fPM']","['cafe', 'car_wash', 'food']",4.1,47,60,30,25000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJofjhbej3QTER0WsAIq8bSK8,Ngam Doi Ecotourism Area,"X28G+G5C, QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.9663077,108.0253803,,['tourist_attraction'],3.6,69,180,60,250000,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJp5MC_MQZQjEROAwJ8juWleA,Chân Cầu Trần Thị Lý 1,"Hòa Cường, Hải Châu District, Da Nang 550000, Vietnam",16.049417,108.2233,,"['bus_station', 'transit_station']",3.4,5,60,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJq6rqi9MZQjERgdO3B43nQnc,Đền Thờ Thoại Ngọc Hầu,"365J+MJ7, Hà Thị Thân, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0591662,108.2315427,,"['church', 'place_of_worship']",,,45,15,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJq8DocTMYQjERrIcBZUiEnSM,Boulevard Gelato & Coffee,"77 Trần Quốc Toản, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0662454,108.2209321,"['Monday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:30\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:30\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'store', 'food']",4.3,601,60,30,55000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJq9RJ9jYYQjERv3TZJNtSuHM,Hội Thánh Truyền Giáo Cao Đài-Trung Hưng Bửu Toà,"63 Hải Phòng, Thạch Thang, Hải Châu, Đà Nẵng 550000, Vietnam",16.0719117,108.2170862,,"['tourist_attraction', 'place_of_worship']",3.3,74,30,15,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJqSrP1AQZQjERe15rgXw9vz0,Đặc Sản Bò Lụi Bé Na - Nem Lụi Bé Na,"267 Ông Ích Khiêm, Hải Châu 2, Hải Châu, Đà Nẵng 550000, Vietnam",16.0688806,108.2139012,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['tourist_attraction', 'restaurant', 'food']",5,18,30,30,25000,"[‘Evening’, ‘Noon’]"
ChIJqaaYAdIiQjERGuZHElpvurA,Bãi Cát Vàng,"Bãi Cát Vàng, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1425136,108.2319779,,['natural_feature'],3.9,133,180,60,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJr8XaziwYQjERLxVuQ_UPCCs,DMT Bumba Da Nang,"367J+H6V, Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0639993,108.2305611,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",3.5,17,60,30,60000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJs-M9wbQZQjER1zlEvIo98Ic,Thac Gian Lake,"Thac Gian Lake, Thạc Gián, Thanh Khê District, Da Nang 550000, Vietnam",16.0634563,108.2097653,,['natural_feature'],4.4,14,30,15,0,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJs3ejMS8ZQjERXVFQAbfl5i0,Cầu sông Hàn,"145 Cầu Sông Hàn, An Hải Bắc, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0721681,108.2274113,,['tourist_attraction'],4.9,13,60,30,0,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJs6v9OdMZQjERv_GXTjXiWRs,Molly Coffee,"367H+5XX, Đ. Trần Hưng Đạo, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0629973,108.2299862,"['Monday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200911:00\u202fPM']","['cafe', 'food']",3.2,79,60,30,60000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJs9BSJM0ZQjER7Iu86ojPm8U,Á Đông Souvenir & Coffee,"245 Đ. Trần Phú, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0628697,108.2234273,"['Monday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 6:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 6:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",3.8,18,60,30,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJsZz8-XwZQjERdKKkSNRJJWo,Đình làng An Hải Bắc,"369H+7QR, An Hải Trung, Sơn Trà, Đà Nẵng 550000, Vietnam",16.0682387,108.2293969,,['museum'],,,30,30,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJt1wLHjEYQjEREA1YGZU2yOc,Goc Nha Tui Minh Teahouse,"36, 36 Đ. Lê Duẩn, Hải Châu 1, Hải Châu, Đà Nẵng 550000, Vietnam",16.0723858,108.2218489,"['Monday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u200910:00\u202fPM']","['cafe', 'food']",4.7,352,60,30,65000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJt_k3LHwZQjERVuBRe1jSUrQ,Tòa Giám Mục Đà Nẵng,"156 Đ. Trần Phú, Hải Châu 1, Hải Châu, Đà Nẵng 551000, Vietnam",16.0664898,108.2226742,,"['church', 'place_of_worship']",5,3,30,15,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJu2pcsMH1QTERtCHTOiybTNA,Coffee Giáng Xưa,"22X6+8X8, Tổ 3, Thôn Đông Sơn, Hòa Vang, Đà Nẵng, Vietnam",16.0482758,108.0124469,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['cafe', 'store', 'food']",,,60,30,40000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJu6Am1Ur1QTERzwi58Y0qs-g,Giao Xư Hoa Trung,"Unnamed Road, 325W+VVG, Hoà Ninh, Hòa Vang, Đà Nẵng, Vietnam",16.0596978,108.0471887,,['museum'],,,30,15,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJu6FQjzUYQjER39TMpgQVRUs,Con Market,"290 Hùng Vương, Vĩnh Trung, Hải Châu, Đà Nẵng 550000, Vietnam",16.0680564,108.2143082,"['Monday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20097:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20097:00\u202fPM']",['tourist_attraction'],4.2,13472,60,30,150000,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJuaI3VgMZQjER0B4a7LcJ-YA,Nhà Thờ Giáo Xứ An Hòa,"223 Trường Chinh, An Khê, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0527993,108.1832792,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']","['church', 'place_of_worship']",4.5,41,30,15,0,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJvV-OKAYZQjER5Q7O4dZyijw,Nuna Lounge,"100 Yên Bái, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0656756,108.2223219,"['Monday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Tuesday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Wednesday: 6:30\u202fPM\u2009–\u20092:00\u202fAM', 'Thursday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Friday: 6:00\u202fPM\u2009–\u20092:00\u202fAM', 'Saturday: 7:00\u202fPM\u2009–\u20092:00\u202fAM', 'Sunday: 7:00\u202fPM\u2009–\u20092:00\u202fAM']","['bar', 'tourist_attraction', 'night_club']",4.8,269,120,60,5000000,[‘Evening’]
ChIJvWYSn4MjQjERa6i1Y75beZg,Cắm trại Bãi Đá Đen,"46WM+WGR, Thọ Quang, Sơn Trà, Da Nang, Vietnam",16.1473513,108.2337563,,"['campground', 'park']",4.5,4,300,480,50000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJwWVwezMYQjERwabNrG7WyPU,Phòng trà Ca nhạc Thanh Trà,"97 Phan Châu Trinh, Phước Ninh, Hải Châu, Đà Nẵng 550000, Vietnam",16.0662717,108.2202579,,"['cafe', 'food']",4.1,59,90,30,150000,[‘Evening’]
ChIJwbfPdZX3QTERj8sw7f5uZPA,Hot Springs Park - Công viên Suối khoáng nóng Núi Thần Tài Đà Nẵng,"QL14G, Hoà Phú, Hòa Vang, Đà Nẵng, Vietnam",15.9678512,108.0198053,"['Monday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Tuesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Wednesday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Thursday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Friday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Saturday: 8:30\u202fAM\u2009–\u20095:30\u202fPM', 'Sunday: 8:30\u202fAM\u2009–\u20095:30\u202fPM']","['tourist_attraction', 'amusement_park']",4.3,3240,180,60,350000,"[‘Morning’, ‘Afternoon’, ‘Noon’]"
ChIJx1XfVusjQjERGv4AWhhnWjk,Vietgangz Beach Club Danang,"1 Yết Kiêu, Thọ Quang, Sơn Trà, Đà Nẵng, Vietnam",16.1237192,108.2201527,,['tourist_attraction'],3.8,34,300,480,300000,"[‘Morning’, ‘Afternoon’, ‘Evening’, ‘Noon’]"
ChIJxa1RjLQZQjERoAbCYACPM1M,Ẩm Thực Năm Hiền - Bánh Xèo Tôm Nhảy,"46 Phan Thanh, Thạc Gián, Thanh Khê, Đà Nẵng 550000, Vietnam",16.0646855,108.2079332,"['Monday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20099:30\u202fPM']","['restaurant', 'food']",4.1,733,45,30,50000,"[ ‘Afternoon’, ‘Evening’, ‘Noon’]"
